PassengerId,Name,HomePlanet,Destination,Age,AgeGroup,CryoSleep,VIP,Cabin,Deck,CabinNum,Side,Group,GroupSize,IsSolo,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpent,HasSpent,SpendCategory,RoomService_Share,FoodCourt_Share,ShoppingMall_Share,Spa_Share,VRDeck_Share,Transported,Pred_Transported,Pred_Proba_Transport,Pred_Proba_NoTransport,Cluster_ID,Cluster_Name,Cluster_Transport_Rate,Cluster_NoTransport_Rate,ACM_Axe1,ACM_Axe2,ACM_Axe3,ACM_Axe4,ACM_Axe5,ACM_Axe6,ACM_Axe7,ACM_Axe8,ACM_Axe9,ACM_Axe10,P_Cluster_0_Cryo_Corps,P_Cluster_1_Colons,P_Cluster_2_Luxuria,P_Cluster_3_Voyageurs_Pro,P_Cluster_4_Jeunes_Nomades,Split,Is_Correct_Prediction
2473_01,Willah Cleachrand,Earth,TRAPPIST-1e,25.0,13-25,0,0,F/474/S,F,474,S,2473,1,1,0,0,3,867,0,870,1,Faible,0.0,0.0,0.0034,0.9966,0.0,,0,0.0433,0.9567,1,Colons,0.3,0.7,-0.4894,-0.456,-0.2467,-0.3096,-0.1003,-0.1914,-0.1913,-0.0493,-0.0306,-0.004,0.0985,0.5057,0.1316,0.1089,0.1554,Test,
2481_01,Amela Irwinson,Earth,55 Cancri e,22.0,13-25,1,0,G/400/S,G,400,S,2481,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.8933,0.1067,2,Luxuria,0.638,0.362,-0.2015,0.8214,-0.1477,-0.1504,-0.3423,-0.0699,-0.1101,-0.0614,-0.0266,0.0817,0.1277,0.1771,0.3725,0.1729,0.1498,Test,
2481_02,Hanna Irwinson,Earth,TRAPPIST-1e,23.0,13-25,0,0,,G,400,S,2481,2,0,460,182,40,40,65,787,1,Faible,0.5845,0.2313,0.0508,0.0508,0.0826,,0,0.1167,0.8833,1,Colons,0.3,0.7,-0.5323,-0.1039,-0.4565,-0.0042,-0.0421,-0.1915,0.0481,-0.086,0.1149,0.1027,0.0997,0.4786,0.1766,0.1105,0.1347,Test,
2482_01,Minchib Nairconed,Europa,55 Cancri e,42.0,41-60,0,0,D/84/S,D,84,S,2482,2,0,3,2477,0,1585,1765,5830,1,Moyen,0.0005,0.4249,0.0,0.2719,0.3027,,0,0.09,0.91,3,Voyageurs Pro,0.7333,0.2667,0.9383,-0.4542,0.3692,0.5147,-0.6199,0.0911,-0.4178,-0.0997,0.7311,0.9059,0.193,0.1722,0.149,0.2667,0.2191,Test,
2482_02,Lesat Nairconed,Europa,55 Cancri e,40.0,26-40,0,0,D/84/S,D,84,S,2482,2,0,33,3030,0,3588,377,7028,1,Élevé,0.0047,0.4311,0.0,0.5105,0.0536,,0,0.0533,0.9467,0,Cryo Corps,0.588,0.412,1.203,-0.3294,-0.1045,0.179,0.1285,0.714,-0.1276,-0.2589,0.0566,0.2581,0.3615,0.1509,0.1334,0.1855,0.1688,Test,
2484_01,Eres Clake,Mars,TRAPPIST-1e,71.0,60+,1,0,F/478/S,F,478,S,2484,2,0,0,0,174,0,0,174,1,Faible,0.0,0.0,1.0,0.0,0.0,,1,0.98,0.02,4,Jeunes Nomades,0.5341,0.4659,-0.2243,-0.2438,0.6382,-0.1821,-0.063,-0.2512,0.0481,-0.3648,1.2778,-1.4675,0.1053,0.1908,0.1448,0.1354,0.4237,Test,
2484_02,Cheats Clake,Mars,TRAPPIST-1e,18.0,13-25,0,0,F/478/S,F,478,S,2484,2,0,572,0,21,441,5,1039,1,Faible,0.5505,0.0,0.0202,0.4244,0.0048,,0,0.12,0.88,4,Jeunes Nomades,0.5341,0.4659,-0.3833,-0.616,0.3553,-0.4048,-0.0442,-0.0931,-0.2607,-0.1152,-0.1164,-0.0477,0.1222,0.2842,0.1465,0.1358,0.3113,Test,
2485_01,Zers Late,Mars,TRAPPIST-1e,34.0,26-40,0,1,E/175/S,E,175,S,2485,1,1,617,0,478,0,203,1298,1,Faible,0.4753,0.0,0.3683,0.0,0.1564,,0,0.06,0.94,4,Jeunes Nomades,0.5341,0.4659,0.2723,-0.8694,0.4758,0.5817,0.2262,-0.0034,0.8653,-0.8614,-1.0431,-0.4334,0.1693,0.2106,0.1521,0.1696,0.2983,Test,
2487_01,Heersh Saf,Mars,TRAPPIST-1e,4.0,0-12,0,0,F/514/P,F,514,P,2487,3,0,0,451,0,0,0,451,1,Faible,0.0,1.0,0.0,0.0,0.0,,1,0.9267,0.0733,4,Jeunes Nomades,0.5341,0.4659,-0.4457,-0.3023,0.5391,0.1525,0.5538,-0.1005,-0.1761,0.0657,-0.0006,0.2412,0.1297,0.2276,0.184,0.1312,0.3276,Test,
2487_02,Lopedo Saf,Mars,TRAPPIST-1e,18.0,13-25,1,0,F/514/P,F,514,P,2487,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.9933,0.0067,4,Jeunes Nomades,0.5341,0.4659,-0.269,0.179,0.8181,-0.376,-0.1195,0.2283,-0.2088,0.2187,-0.1805,-0.2012,0.1279,0.1805,0.1933,0.1499,0.3484,Test,
2487_03,Badont Saf,Mars,TRAPPIST-1e,22.0,13-25,0,0,D/73/P,D,73,P,2487,3,0,1938,475,165,0,0,2578,1,Moyen,0.7517,0.1843,0.064,0.0,0.0,,0,0.1767,0.8233,4,Jeunes Nomades,0.5341,0.4659,0.1689,-0.7528,0.9979,0.5784,-0.4904,0.5541,-0.0979,0.2762,0.541,0.3475,0.1589,0.1925,0.1638,0.1767,0.308,Test,
2490_01,Chael Baxters,Earth,TRAPPIST-1e,38.0,26-40,0,0,F/479/S,F,479,S,2490,1,1,41,0,19,57,685,802,1,Faible,0.0511,0.0,0.0237,0.0711,0.8541,,0,0.0367,0.9633,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Test,
2493_01,Winonon Reelest,Europa,55 Cancri e,33.0,26-40,0,0,C/88/S,C,88,S,2493,2,0,1,451,0,0,6031,6483,1,Élevé,0.0002,0.0696,0.0,0.0,0.9303,,0,0.0367,0.9633,0,Cryo Corps,0.588,0.412,1.4322,-0.0719,-0.7873,-0.3309,0.8233,0.5446,-0.2737,-0.4712,-0.0902,-0.0853,0.4066,0.1481,0.1365,0.1675,0.1413,Test,
2493_02,Markar Reelest,Europa,PSO J318.5-22,27.0,26-40,0,1,C/88/S,C,88,S,2493,2,0,0,11984,1610,709,19086,33389,1,Élevé,0.0,0.3589,0.0482,0.0212,0.5716,,0,0.1633,0.8367,0,Cryo Corps,0.588,0.412,1.5074,-0.2361,-0.9343,0.745,0.3293,1.2851,0.0832,-1.2275,-0.8108,-0.4843,0.2927,0.1775,0.1689,0.1901,0.1708,Test,
2494_01,Shamak Bacistion,Europa,TRAPPIST-1e,18.0,13-25,1,0,B/95/S,B,95,S,2494,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,1.0,0.0,3,Voyageurs Pro,0.7333,0.2667,0.5741,0.6876,0.1815,-0.7156,-0.5132,-0.349,0.2213,0.2156,0.0222,-0.0578,0.1732,0.1596,0.1817,0.3127,0.1727,Test,
2494_02,Weiaham Bacistion,Europa,55 Cancri e,34.0,26-40,0,0,B/95/S,B,95,S,2494,2,0,65,1612,0,5831,631,8139,1,Élevé,0.008,0.1981,0.0,0.7164,0.0775,,0,0.0267,0.9733,0,Cryo Corps,0.588,0.412,1.3912,0.0286,-0.6222,-0.6065,0.0766,-0.0208,0.0801,0.083,-0.2607,-0.0887,0.3543,0.147,0.1318,0.228,0.1389,Test,
2495_01,,Earth,55 Cancri e,66.0,60+,0,0,G/402/S,G,402,S,2495,1,1,595,0,0,33,0,628,1,Faible,0.9475,0.0,0.0,0.0525,0.0,,0,0.1433,0.8567,1,Colons,0.3,0.7,-0.1884,-0.0208,-0.5274,0.2545,-0.1817,-0.3958,0.1228,-0.2604,1.4745,-1.2221,0.1341,0.3267,0.2119,0.171,0.1562,Test,
2501_01,,Europa,TRAPPIST-1e,47.0,41-60,1,0,C/90/S,C,90,S,2501,1,1,0,451,174,0,0,625,1,Faible,0.0,0.7216,0.2784,0.0,0.0,,1,0.8167,0.1833,0,Cryo Corps,0.588,0.412,0.6662,0.1503,-0.1811,-0.3838,0.4003,0.0617,-0.3233,-0.5099,0.3589,0.3574,0.3624,0.154,0.1435,0.1863,0.1538,Test,
2504_01,Nancis Hopez,Earth,TRAPPIST-1e,35.0,26-40,0,0,F/482/S,F,482,S,2504,1,1,127,629,59,86,0,901,1,Faible,0.141,0.6981,0.0655,0.0954,0.0,,0,0.3133,0.6867,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Test,
2507_01,Jordy Currisones,Earth,TRAPPIST-1e,23.0,13-25,1,0,G/405/P,G,405,P,2507,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,0,0.4767,0.5233,2,Luxuria,0.638,0.362,-0.418,0.6911,0.0062,0.0246,-0.1174,0.1299,0.1,0.2479,0.0508,-0.0507,0.0886,0.1403,0.5439,0.1044,0.1227,Test,
2511_01,Jonaye Hickerson,Earth,TRAPPIST-1e,36.0,26-40,0,0,F/518/P,F,518,P,2511,1,1,59,59,850,0,2,970,1,Faible,0.0608,0.0608,0.8763,0.0,0.0021,,0,0.48,0.52,1,Colons,0.3,0.7,-0.3408,-0.4983,-0.1621,-0.0228,0.182,0.1452,-0.007,0.2146,-0.2379,-0.1882,0.1102,0.4711,0.134,0.103,0.1817,Test,
2514_01,Ianne Doughan,Earth,TRAPPIST-1e,36.0,26-40,0,0,,F,82,S,2514,1,1,3,755,0,33,0,791,1,Faible,0.0038,0.9545,0.0,0.0417,0.0,,1,0.5933,0.4067,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Test,
2517_01,Miten Nuthe,Mars,TRAPPIST-1e,35.0,26-40,1,0,F/484/S,F,484,S,2517,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.8767,0.1233,4,Jeunes Nomades,0.5341,0.4659,-0.0809,0.1763,0.887,-0.2829,0.1465,0.0931,-0.0615,-0.2241,-0.3601,-0.2079,0.1301,0.1626,0.1788,0.1484,0.38,Test,
2525_01,Lloyde Mayson,Earth,TRAPPIST-1e,15.0,13-25,0,0,F/486/S,F,486,S,2525,1,1,756,3,43,30,45,877,1,Faible,0.862,0.0034,0.049,0.0342,0.0513,,0,0.1267,0.8733,1,Colons,0.3,0.7,-0.4894,-0.456,-0.2467,-0.3096,-0.1003,-0.1914,-0.1913,-0.0493,-0.0306,-0.004,0.0985,0.5057,0.1316,0.1089,0.1554,Test,
2529_01,Muontak Healist,Europa,TRAPPIST-1e,39.0,26-40,0,1,C/89/P,C,89,P,2529,1,1,381,1222,1104,121,2827,5655,1,Moyen,0.0674,0.2161,0.1952,0.0214,0.4999,,0,0.1533,0.8467,0,Cryo Corps,0.588,0.412,1.3695,-0.5541,-0.1321,1.1099,0.169,0.6063,0.136,-0.3929,-0.4192,-0.3858,0.2639,0.1767,0.1626,0.2059,0.1909,Test,
2533_01,Hen Kerrealds,Earth,55 Cancri e,48.0,41-60,0,0,G/408/P,G,408,P,2533,1,1,283,0,3,0,106,392,1,Faible,0.7219,0.0,0.0077,0.0,0.2704,,0,0.2133,0.7867,1,Colons,0.3,0.7,-0.1822,-0.0348,-0.5451,0.1168,-0.0715,-0.071,-0.3249,0.1518,0.1825,0.456,0.1301,0.3877,0.1972,0.1403,0.1446,Test,
2536_01,Heres Paie,Mars,TRAPPIST-1e,47.0,41-60,1,0,F/490/S,F,490,S,2536,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.9267,0.0733,4,Jeunes Nomades,0.5341,0.4659,-0.0761,0.1773,0.8599,-0.3706,0.0517,-0.1591,-0.4271,-0.2943,0.006,0.2859,0.1312,0.1712,0.1823,0.1658,0.3495,Test,
2538_01,Scelava Pistage,Europa,55 Cancri e,21.0,13-25,1,0,B/76/P,B,76,P,2538,2,0,222,0,0,0,0,222,1,Faible,1.0,0.0,0.0,0.0,0.0,,1,0.97,0.03,3,Voyageurs Pro,0.7333,0.2667,0.629,0.3629,-0.2039,-0.7429,-0.7344,-0.0802,0.0571,0.6014,-0.0893,-0.0894,0.1898,0.1746,0.1676,0.3022,0.1658,Test,
2538_02,Wimps Uncionted,Europa,TRAPPIST-1e,31.0,26-40,1,0,B/76/P,B,76,P,2538,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.9933,0.0067,3,Voyageurs Pro,0.7333,0.2667,0.7227,0.6452,0.2661,-0.4287,-0.2309,-0.0124,0.4056,0.4795,-0.1851,-0.2419,0.1984,0.1441,0.1753,0.3081,0.1741,Test,
2539_01,Garry Goods,Earth,TRAPPIST-1e,13.0,13-25,0,0,,F,82,S,2539,1,1,0,956,22,41,0,1019,1,Faible,0.0,0.9382,0.0216,0.0402,0.0,,1,0.5867,0.4133,1,Colons,0.3,0.7,-0.4894,-0.456,-0.2467,-0.3096,-0.1003,-0.1914,-0.1913,-0.0493,-0.0306,-0.004,0.0985,0.5057,0.1316,0.1089,0.1554,Test,
2543_01,Geneen Mcleaney,Earth,TRAPPIST-1e,32.0,26-40,0,0,F/521/P,F,521,P,2543,1,1,0,1010,0,0,0,1010,1,Faible,0.0,1.0,0.0,0.0,0.0,,0,0.4,0.6,1,Colons,0.3,0.7,-0.3408,-0.4983,-0.1621,-0.0228,0.182,0.1452,-0.007,0.2146,-0.2379,-0.1882,0.1102,0.4711,0.134,0.103,0.1817,Test,
2554_01,Gracy Wallerson,Earth,PSO J318.5-22,22.0,13-25,0,0,F/493/S,F,493,S,2554,1,1,0,1185,3,0,306,1494,1,Faible,0.0,0.7932,0.002,0.0,0.2048,,0,0.4033,0.5967,1,Colons,0.3,0.7,-0.6407,-0.2836,-0.5401,-0.1543,-0.5854,0.3526,-0.1502,-0.3012,-0.1278,-0.0372,0.1351,0.3489,0.1932,0.1455,0.1773,Test,
2556_01,Mulk Flie,Mars,55 Cancri e,40.0,26-40,1,0,F/524/P,F,524,P,2556,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.9367,0.0633,4,Jeunes Nomades,0.5341,0.4659,0.0962,0.267,0.7488,-0.2641,-0.0622,0.3651,-0.2346,0.1733,-0.4652,-0.2529,0.1477,0.1645,0.1889,0.1662,0.3326,Test,
2563_01,Glorey Holsen,Earth,TRAPPIST-1e,15.0,13-25,1,0,G/409/S,G,409,S,2563,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,0,0.4967,0.5033,2,Luxuria,0.638,0.362,-0.3983,0.7109,-0.0017,-0.0723,-0.1255,-0.106,0.0815,-0.1055,0.0646,0.038,0.0989,0.1586,0.4814,0.1253,0.1357,Test,
2566_01,Blancy Ewisentley,Earth,TRAPPIST-1e,33.0,26-40,0,0,G/410/S,G,410,S,2566,1,1,878,10,0,0,0,888,1,Faible,0.9887,0.0113,0.0,0.0,0.0,,0,0.0433,0.9567,1,Colons,0.3,0.7,-0.364,-0.1264,-0.3798,0.1858,0.2321,-0.0909,0.2139,-0.1754,-0.0786,0.0073,0.118,0.417,0.1934,0.1174,0.1542,Test,
2567_01,Cheats Pien,Mars,TRAPPIST-1e,28.0,26-40,1,0,E/180/S,E,180,S,2567,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,0,0.3033,0.6967,4,Jeunes Nomades,0.5341,0.4659,-0.0169,0.1716,0.9302,-0.3289,0.3686,-0.1505,0.7746,-0.4205,-0.3787,-0.1758,0.1442,0.17,0.1839,0.1629,0.3391,Test,
2567_02,Hon Pien,Mars,TRAPPIST-1e,17.0,13-25,1,0,F/494/S,F,494,S,2567,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.9833,0.0167,4,Jeunes Nomades,0.5341,0.4659,-0.2492,0.1988,0.8102,-0.4729,-0.1276,-0.0076,-0.2273,-0.1347,-0.1667,-0.1124,0.1294,0.1847,0.1948,0.1616,0.3296,Test,
2568_01,Moniey Whitneyes,Earth,TRAPPIST-1e,20.0,13-25,0,0,F/495/S,F,495,S,2568,1,1,0,636,0,4,0,640,1,Faible,0.0,0.9938,0.0,0.0062,0.0,,1,0.7633,0.2367,1,Colons,0.3,0.7,-0.4894,-0.456,-0.2467,-0.3096,-0.1003,-0.1914,-0.1913,-0.0493,-0.0306,-0.004,0.0985,0.5057,0.1316,0.1089,0.1554,Test,
2569_01,Andra Ricklaney,Earth,TRAPPIST-1e,42.0,41-60,0,0,F/528/P,F,528,P,2569,1,1,0,592,112,0,0,704,1,Faible,0.0,0.8409,0.1591,0.0,0.0,,0,0.47,0.53,1,Colons,0.3,0.7,-0.336,-0.4973,-0.1892,-0.1105,0.0871,-0.1069,-0.3726,0.1444,0.1282,0.3056,0.0882,0.5664,0.1097,0.0909,0.1447,Test,
2570_01,Gabrie Summington,Earth,TRAPPIST-1e,18.0,13-25,1,0,G/413/P,G,413,P,2570,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.59,0.41,2,Luxuria,0.638,0.362,-0.418,0.6911,0.0062,0.0246,-0.1174,0.1299,0.1,0.2479,0.0508,-0.0507,0.0886,0.1403,0.5439,0.1044,0.1227,Test,
2575_01,Wheets Rake,Mars,55 Cancri e,27.0,26-40,0,0,F/529/P,F,529,P,2575,1,1,824,0,5649,133,0,6606,1,Élevé,0.1247,0.0,0.8551,0.0201,0.0,,1,0.7633,0.2367,0,Cryo Corps,0.588,0.412,0.5481,-0.48,0.0143,-0.2669,0.4703,0.5566,-0.35,0.0861,-0.4634,-0.2321,0.2897,0.192,0.142,0.1576,0.2186,Test,
2576_01,Yapich Che,Mars,TRAPPIST-1e,32.0,26-40,1,0,F/497/S,F,497,S,2576,1,1,0,0,0,0,306,306,1,Faible,0.0,0.0,0.0,0.0,1.0,,1,0.9667,0.0333,4,Jeunes Nomades,0.5341,0.4659,-0.2031,-0.239,0.6398,-0.3289,0.134,0.0898,-0.0525,-0.2358,-0.3665,-0.1945,0.1059,0.1719,0.1328,0.1142,0.4752,Test,
2577_01,Catha Delez,Earth,TRAPPIST-1e,19.0,13-25,1,0,G/411/S,G,411,S,2577,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.8333,0.1667,2,Luxuria,0.638,0.362,-0.3983,0.7109,-0.0017,-0.0723,-0.1255,-0.106,0.0815,-0.1055,0.0646,0.038,0.0989,0.1586,0.4814,0.1253,0.1357,Test,
2577_02,Jilley Delez,Earth,TRAPPIST-1e,9.0,0-12,1,0,G/411/S,G,411,S,2577,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,0,0.4167,0.5833,2,Luxuria,0.638,0.362,-0.4409,1.0445,0.1743,0.3881,0.4644,-0.3493,0.1476,-0.278,0.1942,0.4158,0.1334,0.1668,0.3831,0.1513,0.1653,Test,
2579_01,Hony Barte,Mars,TRAPPIST-1e,36.0,26-40,0,0,F/530/P,F,530,P,2579,1,1,904,49,123,199,72,1347,1,Faible,0.6711,0.0364,0.0913,0.1477,0.0535,,0,0.13,0.87,4,Jeunes Nomades,0.5341,0.4659,-0.2347,-0.6583,0.44,-0.1179,0.238,0.2435,-0.0764,0.1487,-0.3236,-0.2319,0.1271,0.2327,0.1375,0.1214,0.3813,Test,
2583_01,Velyne Webstephrey,Earth,TRAPPIST-1e,21.0,13-25,1,0,G/416/P,G,416,P,2583,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,0,0.47,0.53,2,Luxuria,0.638,0.362,-0.418,0.6911,0.0062,0.0246,-0.1174,0.1299,0.1,0.2479,0.0508,-0.0507,0.0886,0.1403,0.5439,0.1044,0.1227,Test,
2585_01,Phernar Coweboded,Europa,TRAPPIST-1e,40.0,26-40,1,0,B/79/P,B,79,P,2585,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.98,0.02,3,Voyageurs Pro,0.7333,0.2667,0.7227,0.6452,0.2661,-0.4287,-0.2309,-0.0124,0.4056,0.4795,-0.1851,-0.2419,0.1984,0.1441,0.1753,0.3081,0.1741,Test,
2586_01,Wilmay Santin,Earth,TRAPPIST-1e,42.0,41-60,1,0,G/418/P,G,418,P,2586,1,1,222,0,0,0,0,222,1,Faible,1.0,0.0,0.0,0.0,0.0,,1,0.8867,0.1133,2,Luxuria,0.638,0.362,-0.3671,0.2543,-0.1914,0.0808,0.0494,-0.0248,-0.0908,0.0766,0.217,0.361,0.1107,0.2713,0.338,0.1233,0.1568,Test,
2587_01,Ties Hoche,Mars,TRAPPIST-1e,40.0,26-40,1,0,F/532/P,F,532,P,2587,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.9433,0.0567,4,Jeunes Nomades,0.5341,0.4659,-0.1006,0.1565,0.8948,-0.186,0.1546,0.329,-0.043,0.1292,-0.3739,-0.2966,0.1325,0.162,0.18,0.1411,0.3844,Test,
2587_02,Hion Hoche,Mars,TRAPPIST-1e,22.0,13-25,1,0,F/532/P,F,532,P,2587,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.98,0.02,4,Jeunes Nomades,0.5341,0.4659,-0.269,0.179,0.8181,-0.376,-0.1195,0.2283,-0.2088,0.2187,-0.1805,-0.2012,0.1279,0.1805,0.1933,0.1499,0.3484,Test,
2600_01,Toat Kidie,Mars,TRAPPIST-1e,15.0,13-25,0,0,E/157/P,E,157,P,2600,1,1,81,0,2267,0,0,2348,1,Moyen,0.0345,0.0,0.9655,0.0,0.0,,1,0.8733,0.1267,4,Jeunes Nomades,0.5341,0.4659,-0.0225,-0.6983,0.6277,-0.0014,-0.0186,-0.1946,0.5873,0.1644,0.1111,0.0058,0.1202,0.1978,0.1281,0.1417,0.4122,Test,
2603_01,Hanna Mejiarkerox,Earth,TRAPPIST-1e,38.0,26-40,1,0,G/414/S,G,414,S,2603,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.59,0.41,2,Luxuria,0.638,0.362,-0.2299,0.6884,0.0751,0.1177,0.1487,-0.0054,0.2473,-0.1949,-0.1289,-0.0574,0.0897,0.1237,0.5646,0.1029,0.1192,Test,
2603_02,Caseye Mejiarkerox,Earth,55 Cancri e,15.0,13-25,0,0,F/501/S,F,501,S,2603,2,0,0,156,699,45,0,900,1,Faible,0.0,0.1733,0.7767,0.05,0.0,,1,0.5633,0.4367,1,Colons,0.3,0.7,-0.2926,-0.3455,-0.3927,-0.3878,-0.3171,-0.1552,-0.383,-0.0052,-0.1219,0.0397,0.1206,0.4268,0.1501,0.1405,0.162,Test,
2604_01,Timyra Gentledges,Earth,PSO J318.5-22,24.0,13-25,1,0,G/423/P,G,423,P,2604,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.7067,0.2933,2,Luxuria,0.638,0.362,-0.5693,0.8635,-0.2873,0.1799,-0.6025,0.6739,0.1411,-0.0041,-0.0464,-0.0839,0.1462,0.2021,0.3189,0.1616,0.1712,Test,
2608_01,Harrie Kaney,Earth,TRAPPIST-1e,22.0,13-25,1,0,G/415/S,G,415,S,2608,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,0,0.37,0.63,2,Luxuria,0.638,0.362,-0.3983,0.7109,-0.0017,-0.0723,-0.1255,-0.106,0.0815,-0.1055,0.0646,0.038,0.0989,0.1586,0.4814,0.1253,0.1357,Test,
2610_01,Mollen Ericksonga,Earth,TRAPPIST-1e,24.0,13-25,0,0,F/502/S,F,502,S,2610,1,1,2469,0,0,0,56,2525,1,Moyen,0.9778,0.0,0.0,0.0,0.0222,,0,0.1167,0.8833,1,Colons,0.3,0.7,-0.1729,-0.5138,-0.0254,0.0429,-0.3047,-0.2852,-0.1978,0.0734,0.2292,0.1062,0.1176,0.3671,0.1459,0.1531,0.2163,Test,
2611_01,Fanne Kochroeders,Earth,TRAPPIST-1e,25.0,13-25,0,0,G/417/S,G,417,S,2611,1,1,5,524,267,0,982,1778,1,Faible,0.0028,0.2947,0.1502,0.0,0.5523,,0,0.1633,0.8367,1,Colons,0.3,0.7,-0.5323,-0.1039,-0.4565,-0.0042,-0.0421,-0.1915,0.0481,-0.086,0.1149,0.1027,0.0997,0.4786,0.1766,0.1105,0.1347,Test,
2612_01,Herina Baldens,Earth,TRAPPIST-1e,22.0,13-25,0,0,F/538/P,F,538,P,2612,1,1,644,2,0,83,0,729,1,Faible,0.8834,0.0027,0.0,0.1139,0.0,,0,0.16,0.84,1,Colons,0.3,0.7,-0.5091,-0.4758,-0.2388,-0.2128,-0.0922,0.0445,-0.1728,0.3041,-0.0445,-0.0927,0.0876,0.5611,0.1177,0.0914,0.1421,Test,
2613_01,Karene Hinesh,Earth,TRAPPIST-1e,57.0,41-60,0,0,F/539/P,F,539,P,2613,1,1,4,0,702,37,0,743,1,Faible,0.0054,0.0,0.9448,0.0498,0.0,,1,0.5733,0.4267,1,Colons,0.3,0.7,-0.336,-0.4973,-0.1892,-0.1105,0.0871,-0.1069,-0.3726,0.1444,0.1282,0.3056,0.0882,0.5664,0.1097,0.0909,0.1447,Test,
2614_01,Cruses Boure,Mars,TRAPPIST-1e,25.0,13-25,0,0,F/503/S,F,503,S,2614,1,1,938,0,206,0,289,1433,1,Faible,0.6546,0.0,0.1438,0.0,0.2017,,0,0.14,0.86,4,Jeunes Nomades,0.5341,0.4659,-0.3833,-0.616,0.3553,-0.4048,-0.0442,-0.0931,-0.2607,-0.1152,-0.1164,-0.0477,0.1222,0.2842,0.1465,0.1358,0.3113,Test,
2615_01,Branda Burtiz,Earth,TRAPPIST-1e,21.0,13-25,0,0,F/540/P,F,540,P,2615,1,1,0,0,1352,0,182,1534,1,Faible,0.0,0.0,0.8814,0.0,0.1186,,1,0.67,0.33,1,Colons,0.3,0.7,-0.5091,-0.4758,-0.2388,-0.2128,-0.0922,0.0445,-0.1728,0.3041,-0.0445,-0.0927,0.0876,0.5611,0.1177,0.0914,0.1421,Test,
2620_01,Molley Buckleinson,Earth,55 Cancri e,41.0,41-60,1,0,G/425/P,G,425,P,2620,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,,1,0.59,0.41,2,Luxuria,0.638,0.362,-0.0481,0.7801,-0.0902,0.0487,-0.1549,0.0146,-0.2914,0.1323,0.1322,0.3913,0.1223,0.1526,0.4295,0.1577,0.1379,Test,
2621_01,Alsuud Suarging,Europa,55 Cancri e,27.0,26-40,0,0,C/94/S,C,94,S,2621,1,1,11567,246,0,5957,496,18266,1,Élevé,0.6333,0.0135,0.0,0.3261,0.0272,,0,0.0733,0.9267,0,Cryo Corps,0.588,0.412,1.4322,-0.0719,-0.7873,-0.3309,0.8233,0.5446,-0.2737,-0.4712,-0.0902,-0.0853,0.4066,0.1481,0.1365,0.1675,0.1413,Test,
